text,human_wrote
"['Freedom', 'autopilot', '?', 'Self-driving', 'cars', 'taking', 'away', 'traffic', 'jams', ',', 'surrendering', 'control', ',', 'becoming', 'passengers', 'lives', '?', '#DigitalDetachmentontheMove']",0
"['Green', '&', 'blue', 'Google', 'self-driving', 'car', 'spotted', '-', '34', '!', 'future', '#transportation', '?']",0
"['driverless', 'cars', 'replace', 'taxi', 'drivers', '?', 'Chicago', 'metro', 'eyeing', '2020', 'full', 'autonomy', '!']",0
"['Ethics', ',', 'access', ',', '&', 'impact', ':', ""Let's"", 'navigate', '#autonomous', 'future', 'open', 'minds', '&', 'cautious', 'hearts', '.']",0
"['Green', '&', 'blue', 'flash', '-', '34', '!', 'Google', 'robo-taxi', 'spotted', '-', 'future', 'transportation', '?', '#autonomousvehicles', '#futureofcities']",0
"['Taxi', 'drivers', 'beware', '!', ""Google's"", 'fleet', 'expands', '-', 'jobs', 'next', '?', '#AI', '#jobautomation', '#disruption']",0
"['Chicago', 'metro', 'aiming', 'self-driving', 'trains', '2020', '!', 'Bye-bye', 'delays', ',', 'hello', 'smooth', 'commutes', '?', '✨', '#smartcities', '#publictransitfuture']",0
"['Hold', ',', 'ready', 'robot', 'drivers', '?', 'Ethical', 'dilemmas', '&', 'safety', 'concerns', 'loom', 'large', '.', ""Let's"", 'talk', 'responsible', 'AI', '.', '#autonomousdriving']",0
"['Equitable', 'access', 'self-driving', 'tech', '!', 'let', 'rich', 'hog', 'robo-revolution', '!', '✊', '#inclusivemobility', '#transportationforall']",0
"['colors', ',', 'beacon', 'change', '.', ""Google's"", 'car', 'reminds', 'us', ':', 'future', 'transportation', 'coming', ',', 'fast', '.', 'Buckle', '!', '#getreadyforthefuture']",0
"['Steering', 'wheels', 'algorithms', ',', 'commutes', 'getting', 'makeover', '.', 'Excited', 'scared', '?', '#autonomouslife', '#newmobilityparadigm']",0
"['Imagine', 'cities', 'designed', 'self-driving', 'cars', '-', 'seamless', ',', 'efficient', ',', 'green', '.', '️', '#smartcityplanning', '#sustainabilitygoals']",0
"['robot', 'cars', 'make', 'us', 'social', 'isolate', 'us', '?', '#connectedcities', '#humanconnectionintheageofAI']",0
"[""Let's"", 'forget', 'human', 'cost', 'progress', '.', 'support', 'displaced', 'workers', '?', '#responsibleinnovation', '#futureofWork']",0
"['Sci-fi', 'fans', ',', 'rejoice', '!', ""Google's"", 'car', 'tech', ',', 'glimpse', 'future', ""we've"", 'dreamt', '.', '#livinginthefuture', '#innovationfictionbecomesreality']",0
"['Worried', 'robot', 'road', 'rage', '?', ""Let's"", 'hope', 'AI', 'drivers', 'chill', 'AF', '.', '#peacefulautonomas']",0
"['Forget', 'parking', 'tickets', '!', 'robot', 'car', 'future', ',', 'parking', 'finding', 'good', 'spot', 'cloud', '.', '☁', '️', '#parkinggonedigital']",0
"['self-driving', 'cars', 'love', 'road', 'trips', '?', 'Imagine', 'cruising', 'robot', 'buddies', 'epic', 'playlists', '.', '#automusicadventures']",0
"['emergencies', '?', 'robot', 'cars', 'handle', 'flat', 'tires', 'unexpected', 'detours', '?', '#testautomotiveresilience']",0
"['robot', 'cars', 'personalize', 'commutes', '?', 'Heated', 'seats', ',', 'mood', 'lighting', ',', 'calming', 'nature', 'sounds', 'way', 'work', '?', '#relaxingrides']",0
"['Robot', 'car', 'dating', '?', 'Imagine', 'swiping', 'right', 'cruising', 'highway', '.', '#futureofflirting']",0
"['robot', 'cars', 'solve', 'traffic', 'jams', '?', ""Let's"", 'hope', ""they're"", 'better', 'merging', 'humans', '!', '#autonomousunblockthestreets']",0
"['gets', 'blamed', 'robot', 'car', 'accidents', '?', 'algorithms', ',', 'manufacturers', ',', 'nobody', '?', '⚖', '️', '#legalconundrumsofAI']",0
"['self-driving', 'cars', 'make', 'us', 'healthier', '?', 'Less', 'stress', 'driving', ',', 'time', 'exercise', 'meditation', '?\u200d♀', '️', '#automothealthrevolution']",0
"[""Let's"", 'forget', 'environment', '!', 'Electric', 'robot', 'cars', 'could', 'clean', 'air', 'reduce', 'carbon', 'emissions', '.', '#greenroadsgreenerfuture']",0
"['Green', '&', 'blue', 'flash', '-', '34', '!', ""Google's"", 'robo-taxi', 'testing', '-', 'future', 'transportation', 'rolling', 'past', '?']",0
"['Taxi', 'drivers', 'unite', '!', ""Google's"", 'robots', 'biggest', 'competition', '?', ""Let's"", 'talk', 'automation', '&', 'job', 'landscape', '.']",0
"['Chicago', 'dreams', 'driverless', 'trains', '2020', '!', 'Say', 'goodbye', 'delays', '&', 'hello', 'smooth', 'commutes', 'smart', 'city', '.']",0
"['hold', '...', 'ready', 'robot', 'drivers', '?', 'Ethics', '&', 'safety', 'loom', 'large', '.', 'Responsible', 'AI', 'development', 'key', '.']",0
"['let', 'tech', 'giants', 'win', '!', '✊', 'Demand', 'equitable', 'access', 'self-driving', 'tech', '.', '#inclusivemobilityforall']",0
"['Green', '&', 'blue', ',', 'colors', ',', 'symbol', 'change', '.', ""Google's"", 'car', 'reminds', 'us', ':', 'tech', ',', 'future', 'choose', '.']",0
"['Steering', 'wheels', 'algorithms', '?', 'commutes', 'getting', 'major', 'makeover', '.', 'Excited', 'nervous', '?', 'Share', 'thoughts', '!']",0
"['Imagine', 'cities', 'designed', 'self-driving', 'cars', '!', '️', 'Seamless', ',', 'efficient', ',', '&', 'green', '-', 'future', 'urban', 'planning', '.']",0
"['robot', 'cars', 'make', 'us', 'social', 'isolate', 'us', '?', ""Let's"", 'build', 'connected', 'cities', 'foster', 'human', 'connection', '.']",0
"['forget', 'human', 'cost', 'progress', '.', 'support', 'displaced', 'automation', '?', 'need', 'responsible', 'innovation', '.']",0
"['Sci-fi', 'fans', ',', 'rejoice', '!', ""Google's"", 'car', 'tech', ',', 'glimpse', 'future', ""we've"", 'dreamt', '.', 'Buckle', 'ride', '!']",0
"['Worried', 'robot', 'road', 'rage', '?', ""Let's"", 'hope', 'AI', 'drivers', 'chillest', 'companions', 'road', '.', '#peacefulautodrivers']",0
"['Parking', 'tickets', 'gone', '!', 'robot', 'car', 'future', ',', 'parking', 'finding', 'good', 'spot', 'cloud', '.', 'circling', 'block', '!']",0
"['Road', 'trip', 'anyone', '?', 'Imagine', 'cruising', 'robot', 'buddies', 'epic', 'playlists', 'self-driving', 'car', '.', 'ultimate', 'adventure', 'awaits', '!']",0
"['emergencies', '?', 'robot', 'cars', 'handle', 'flat', 'tires', 'unexpected', 'detours', '?', ""Let's"", 'test', 'resilience', '!']",0
"['Personalized', 'commutes', 'robot', 'cars', '?', 'Heated', 'seats', ',', 'mood', 'lighting', ',', 'favorite', 'podcast', 'way', 'work', '?', 'Sign', '!']",0
"['Robot', 'car', 'dating', '?', 'Swipe', 'right', 'cruising', 'highway', '!', 'future', 'love', 'might', 'stranger', 'fiction', '.']",0
"['robot', 'cars', 'solve', 'traffic', 'jams', '?', ""Let's"", 'hope', ""they're"", 'better', 'merging', 'humans', '!', 'gridlock', 'nightmares', '.']",0
"['gets', 'blamed', 'robot', 'car', 'accidents', '?', 'algorithms', ',', 'manufacturers', ',', 'nobody', '?', 'Navigating', 'legal', 'conundrums', 'AI', '.']",0
"['Robot', 'cars', 'healthier', 'future', '?', 'Less', 'stress', 'driving', ',', 'time', 'exercise', 'meditation', '?', 'Sounds', 'like', 'win-win', '!']",0
"['Electric', 'robot', 'cars', '?', 'Cleaner', 'air', ',', 'reduced', 'emissions', '-', 'future', 'transportation', 'green', '.', '#greenroadsgreenerfuture']",0
"['robot', 'cars', 'take', 'scenic', 'route', '?', 'Imagine', 'spontaneous', 'adventures', 'new', 'discoveries', 'made', 'possible', 'AI', 'drivers', '.']",0
"['lose', 'joy', 'open', 'road', '?', ""Let's"", 'forget', 'freedom', 'thrill', 'driving', 'sometimes', '.']",0
"['future', 'transportation', 'conversation', ',', 'competition', '.', ""Let's"", 'talk', 'safety', ',', 'ethics', ',', 'accessibility', 'embrace', 'change', '.']",0
"[""Google's"", 'car', 'beginning', '.', 'Buckle', ',', 'folks', ',', 'ride', 'going', 'wild', '!', '#futureofeverything']",0
"['Remember', ',', 'ideas', '!', 'Feel', 'free', 'get', 'creative', 'add', 'spin', 'future', 'self-driving', 'cars', '!']",0
"['Loving', 'futuristic', 'feel', 'new', ""car's"", 'infotainment', 'system', '!']",0
"['infotainment', 'system', 'new', 'car', 'like', 'personal', 'assistant', 'wheels', '.', '🚗', '💻']",0
"['talk', ""car's"", 'infotainment', 'system', 'practically', 'drives', '?', '😲']",0
"['seamless', 'integration', 'technology', ""car's"", 'infotainment', 'system', 'mind-blowing', '.']",0
"[""car's"", 'infotainment', 'system', 'system', ';', 'experience', '.', '🌟']",0
"['Autonomous', 'driving', 'feels', 'like', 'living', 'future', '.', 'Thank', ',', 'infotainment', 'system', '!']",0
"['Shoutout', 'car', 'making', 'every', 'drive', 'tech-savvy', 'joyride', '.', '🎮', '🚗']",0
"['infotainment', 'system', 'car', 'intuitive', ';', 'like', 'knows', '.']",0
"['needs', 'chauffeur', ""car's"", 'infotainment', 'system', 'advanced', '?']",0
"['awe', 'smart', 'responsive', ""car's"", 'infotainment', 'system', '.', '🤖', '💙']",0
"['Imagining', 'world', '90', '%', 'fewer', 'traffic', 'fatalities', ',', 'thanks', 'autonomous', 'vehicles', '!', '🌍', '🚗']",0
"['Optimistic', 'safety', 'benefits', 'autonomous', 'driving', 'technology', '.']",0
"['Dreaming', 'day', 'accidents', 'rare', 'due', 'advanced', 'infotainment', 'systems', '.']",0
"['Autonomous', 'vehicles', 'could', 'key', 'making', 'roads', 'much', 'safer', '.', '🛣', '️', '🤖']",0
"['Safety', 'first', '!', 'Excited', 'potential', 'life-saving', 'impact', 'self-driving', 'cars', '.']",0
"['Less', 'distracted', 'driving', ',', 'fewer', 'accidents', '—', 'autonomous', 'vehicles', ',', 'vote', '.']",0
"['thought', '90', '%', 'reduction', 'traffic', 'fatalities', 'game-changer', '.']",0
"['Kudos', 'engineers', 'innovators', 'working', 'safer', 'transportation', 'options', '.']",0
"['future', 'driving', ':', 'safety', 'technology', 'join', 'forces', 'better', 'world', '.']",0
"['Concerned', 'potential', 'risks', 'relying', 'much', 'driverless', 'technology', '.']",0
"['happens', 'server', 'crashes', '?', 'prepared', 'risk', 'autonomous', 'cars', '?']",0
"['Love', ""car's"", 'infotainment', 'system', ',', 'worried', 'technical', 'glitches', 'autonomous', 'driving', '.']",0
"['thought', 'system', 'failure', 'driverless', 'car', 'bit', 'nerve-wracking', '.']",0
"['Excited', 'autonomous', 'cars', ',', ""let's"", 'address', 'potential', 'risks', 'challenges', '.']",0
"['Server', 'crashes', 'technical', 'hiccups', '—', 'happens', 'cars', 'rely', '?']",0
"['Trusting', 'car', 'drive', 'exciting', ',', 'without', 'concerns', 'safety', '.']",0
"['putting', 'much', 'faith', 'technology', '?', 'risks', 'autonomous', 'driving', 'need', 'serious', 'consideration', '.']",0
"['Enjoying', 'benefits', 'autonomous', 'features', ',', 'wondering', '""', 'ifs', '.', '""']",0
"[""Let's"", 'talk', 'potential', 'risks', 'relying', 'AI', 'daily', 'commute', '.']",0
"['ensure', 'safety', 'autonomous', 'vehicles', 'situations', '?']",0
"['car', 'almost', 'drives', 'cool', ',', 'risks', 'emergency', 'situations', '?']",0
"['Love', 'convenience', ',', ""can't"", 'help', 'worry', 'risks', 'relying', 'AI', 'road', '.']",0
"['Autonomous', 'driving', 'technological', 'marvel', ',', ""let's"", 'forget', 'potential', 'downsides', '.']",0
"['Server', 'crashes', 'technical', 'failures', '—', ""what's"", 'plan', 'scenarios', 'driverless', 'cars', '?']",0
"['Exciting', 'times', 'car', 'technology', ',', 'need', 'cautious', 'potential', 'pitfalls', '.']",0
"['Autonomous', 'driving', 'amazing', ',', 'must', 'address', 'vulnerabilities', 'risks', '.']",0
"['risks', 'autonomous', 'driving', ':', 'conversation', 'need', 'technology', 'evolves', '.']",0
"[""car's"", 'infotainment', 'system', 'impressive', ',', ""can't"", 'ignore', 'potential', 'safety', 'risks', '.']",0
"['world', 'ready', 'challenges', 'come', 'rise', 'autonomous', 'vehicles', '?']",0
"['Autonomy', 'thrilling', ',', 'must', 'prepared', 'unexpected', 'driverless', 'cars', '.']",0
"['Loving', 'convenience', 'autonomous', 'driving', ',', 'oblivious', 'risks', 'poses', '.']",0
"['Safety', 'paramount', ',', 'risks', 'associated', 'autonomous', 'driving', 'need', 'thorough', 'examination', '.']",0
"['Server', 'crashes', 'could', 'major', 'roadblock', 'seamless', 'operation', 'autonomous', 'cars', '.']",0
"['Excited', 'driverless', 'cars', ',', 'must', 'prioritize', 'addressing', 'potential', 'vulnerabilities', '.']",0
"['flip', 'side', 'autonomous', 'driving', ':', 'considering', 'risks', 'mitigate', '.']",0
"['excitement', 'autonomous', 'vehicles', 'must', 'balanced', 'discussions', 'potential', 'risks', '.']",0
"['Autonomous', 'cars', 'great', ',', ""let's"", 'talk', 'challenges', 'risks', 'may', 'encounter', '.']",0
"['Safety', 'concerns', 'autonomous', 'vehicles', '—', 'valid', 'questions', 'deserve', 'thoughtful', 'answers', '.']",0
"['risks', 'driverless', 'cars', 'go', 'beyond', 'technical', 'failures', ';', ""let's"", 'dive', 'details', '.']",0
"['Autonomous', 'driving', 'leap', 'forward', ',', 'adequately', 'addressing', 'safety', 'concerns', '?']",0
"['trust', 'AI', 'handle', 'emergency', 'situations', 'autonomous', 'vehicles', '?']",0
"['Autonomous', 'driving', 'promising', ',', 'need', 'robust', 'plan', 'handling', 'system', 'failures', '.']",0
"['Excited', 'future', ',', 'must', 'consider', 'worst-case', 'scenarios', 'autonomous', 'cars', '.']",0
"['Technical', 'failures', 'autonomous', 'car', '—', ""let's"", 'discuss', 'potential', 'consequences', '.']",0
"['Balancing', 'excitement', 'autonomy', 'reality', 'potential', 'safety', 'risks', '.']",0
"['Autonomous', 'cars', 'cool', ',', 'addressing', 'risks', 'crucial', 'widespread', 'acceptance', '.']",0
"['Server', 'crashes', 'autonomy', '—', 'safeguards', 'place', 'prevent', 'disasters', '?']",0
"['Embracing', 'autonomy', 'cautiously', ',', 'acknowledging', 'need', 'address', 'possible', 'risks', '.']",0
"[""What's"", 'contingency', 'plan', 'technical', 'glitches', 'autonomous', 'vehicles', '?']",0
"['Autonomous', 'driving', 'groundbreaking', ',', ""let's"", 'overlook', 'associated', 'risks', '.']",0
"[""car's"", 'infotainment', 'system', 'makes', 'driving', 'breeze', ',', 'system', 'failures', 'autonomy', '?']",0
"['convenience', 'autonomous', 'driving', 'exciting', ',', ""can't"", 'ignore', 'associated', 'risks', '.']",0
"['Server', 'crashes', 'autonomous', 'vehicles', '—', 'combination', 'raises', 'serious', 'concerns', '.']",0
"['Autonomous', 'cars', 'fantastic', ',', 'need', 'delve', 'potential', 'downsides', '.']",0
"['Safety', 'forefront', 'autonomous', 'driving', 'discussions', ';', ""let's"", 'talk', 'risks', '.']",0
"['Autonomous', 'vehicles', 'future', ',', 'must', 'address', 'safety', 'concerns', 'head-on', '.']",0
"['Excited', 'progress', ',', 'need', 'realistic', 'conversation', 'risks', '.']",0
"['Potential', 'risks', 'aside', ',', 'autonomy', 'cars', 'technological', 'marvel', '.']",0
"['Love', 'idea', 'driverless', 'cars', ',', 'must', 'carefully', 'navigate', 'associated', 'risks', '.']",0
"['Autonomy', 'thrilling', ',', ""let's"", 'ensure', 'compromise', 'safety', 'road', '.']",0
"['Server', 'crashes', 'future', 'autonomous', 'driving', '—', 'safeguard', 'disruptions', '?']",0
"['Autonomous', 'vehicles', 'future', ',', 'fully', 'prepared', 'potential', 'risks', '?']",0
"['Balancing', 'excitement', 'autonomy', 'responsible', 'approach', 'safety', 'concerns', '.']",0
"['Autonomous', 'driving', 'revolutionary', ',', 'understanding', 'risks', 'crucial', 'adoption', '.']",0
"['road', 'autonomy', ':', 'navigating', 'risks', 'challenges', 'come', '.']",0
"['Love', 'innovations', ""car's"", 'infotainment', 'system', ',', ""let's"", 'address', 'safety', 'broader', 'scale', '.']",0
"['Autonomous', 'vehicles', 'reshape', 'transportation', ',', ""let's"", 'overlook', 'potential', 'pitfalls', '.']",0
"['risks', 'autonomy', 'real', ';', ""let's"", 'talk', 'mitigate', 'effectively', '.']",0
"['Safety', 'first', ',', 'even', 'era', 'autonomous', 'driving', '—', 'addressing', 'concerns', 'key', '.']",0
"['Autonomous', 'cars', 'incredible', ',', 'must', 'vigilant', 'potential', 'risks', '.']",0
"['Imagining', 'world', 'safer', 'roads', 'thanks', 'autonomous', 'technology', '—', 'mindful', 'risks', '.']",0
"['Autonomous', 'driving', 'marvel', ',', 'must', 'actively', 'work', 'minimize', 'potential', 'dangers', '.']",0
"['Love', 'progress', 'autonomous', 'tech', ',', ""let's"", 'stay', 'grounded', 'address', 'risks', '.']",0
"['Autonomy', 'exciting', ',', 'safety', 'drivers', 'passengers', 'must', 'top', 'priority', '.']",0
"['Server', 'crashes', 'autonomous', 'vehicles', '—', 'discussing', 'worst-case', 'scenarios', '.']",0
"['Balancing', 'excitement', 'autonomy', 'thorough', 'understanding', 'potential', 'risks', '.']",0
"['risks', 'autonomy', 'acknowledged', ',', 'strategies', 'minimize', 'must', 'place', '.']",0
"['Autonomous', 'driving', 'leap', 'forward', ',', ""let's"", 'leap', 'without', 'looking', 'potential', 'pitfalls', '.']",0
"['benefits', 'autonomy', 'clear', ',', ""let's"", 'ignore', 'potential', 'challenges', '.']",0
"['Safety', 'concerns', 'autonomous', 'vehicles', '—', 'adequately', 'addressing', '?']",0
"['Autonomous', 'driving', 'transforming', 'transportation', ',', ""let's"", 'transparent', 'risks', '.']",0
"['Excited', 'possibilities', ',', ""let's"", 'honest', 'conversation', 'risks', 'involved', '.']",0
"['Server', 'crashes', 'autonomous', 'cars', '—', 'evaluating', 'vulnerabilities', 'system', '.']",0
"['Autonomous', 'vehicles', 'changing', 'game', ',', 'understanding', 'risks', 'crucial', '.']",0
"['Love', 'convenience', 'autonomous', 'driving', ',', 'must', 'grapple', 'associated', 'risks', '.']",0
"['Safety', 'non-negotiable', ';', ""let's"", 'talk', 'ensure', 'era', 'autonomous', 'driving', '.']",0
"['Autonomous', 'technology', 'incredible', ',', ""let's"", 'lose', 'sight', 'potential', 'safety', 'challenges', '.']",0
"['Excited', 'future', ',', 'must', 'tread', 'carefully', 'address', 'potential', 'risks', '.']",0
"['Autonomous', 'driving', 'journey', ';', ""let's"", 'make', 'sure', ""we're"", 'prepared', 'bumps', 'road', '.']",0
"['Server', 'crashes', ',', 'technical', 'hiccups', '—', ""let's"", 'fortify', 'autonomous', 'vehicles', 'potential', 'disruptions', '.']",0
"['Love', 'autonomy', ',', ""let's"", 'ensure', 'compromise', 'safety', 'drivers', '.']",0
"['risks', 'autonomy', 'real', ',', 'careful', 'planning', ',', 'overcome', '.']",0
"['Autonomous', 'driving', 'holds', 'promise', ',', 'essential', 'acknowledge', 'manage', 'risks', '.']",0
"['Server', 'crashes', 'future', 'autonomous', 'cars', '—', 'build', 'robust', 'safety', 'nets', '?']",0
"['Safety', 'discussions', 'paramount', 'embrace', 'era', 'autonomous', 'driving', '.']",0
"['Autonomous', 'vehicles', 'reshaping', 'world', ',', ""let's"", 'navigate', 'potential', 'risks', 'responsibly', '.']",0
"['Love', 'idea', 'driverless', 'cars', ',', ""let's"", 'tackle', 'safety', 'concerns', 'head-on', '.']",0
"['Autonomous', 'technology', 'evolving', ',', 'understanding', 'potential', 'risks', '.']",0
"['Safety', 'shared', 'responsibility', ';', ""let's"", 'collaborate', 'address', 'risks', 'associated', 'autonomy', '.']",0
